admin1_name,season_yr,season_num,DER.sos,DER.eos,season_length_days,total_rain_mm
Migori,2013,2,2013-10-07 00:00:00,2014-02-02 00:00:00,118,9328.300000000001
Migori,2014,1,2014-03-30 12:00:00,2014-07-04 00:00:00,95,5070.1
Migori,2014,2,2014-10-04 12:00:00,2015-01-12 00:00:00,99,8141.800000000001
Migori,2015,1,2015-04-10 00:00:00,2015-07-22 00:00:00,103,15921.000000000002
Migori,2015,2,2015-10-20 00:00:00,2016-01-27 00:00:00,99,14738.199999999999
Migori,2016,1,2016-04-03 12:00:00,2016-07-03 00:00:00,90,7719.6
Migori,2016,2,2016-10-09 00:00:00,2016-12-24 00:00:00,76,3605.7000000000007
Migori,2017,1,2017-03-21 00:00:00,2017-06-21 00:00:00,92,8069.000000000002
Migori,2017,2,2017-10-07 00:00:00,2018-01-09 00:00:00,94,7309.699999999999
Migori,2018,1,2018-03-30 00:00:00,2018-07-07 12:00:00,99,13485.100000000002
Migori,2018,2,2018-10-27 12:00:00,2019-01-27 00:00:00,91,5579.5
Migori,2019,1,2019-04-20 00:00:00,2019-07-16 00:00:00,87,10371.600000000002
Migori,2019,2,2019-10-15 12:00:00,2020-02-18 00:00:00,125,7770.4
Migori,2020,1,2020-04-05 00:00:00,2020-07-12 12:00:00,98,8298.300000000001
Migori,2020,2,2020-10-18 00:00:00,2021-02-10 12:00:00,115,15191.2
Migori,2021,1,2021-04-15 00:00:00,2021-07-02 00:00:00,78,6747.900000000001
Migori,2021,2,2021-10-13 00:00:00,2022-02-04 00:00:00,114,8846.8
Migori,2022,1,2022-04-05 00:00:00,2022-07-01 00:00:00,87,13363.699999999999
Migori,2022,2,2022-09-26 12:00:00,2023-01-18 00:00:00,113,15677.599999999999
Migori,2023,1,2023-03-25 00:00:00,2023-07-07 12:00:00,104,10213.0
Migori,2023,2,2023-10-01 00:00:00,2024-03-05 00:00:00,156,15571.699999999997
Migori,2024,1,2024-04-07 00:00:00,2024-07-04 00:00:00,88,5745.7
Migori,2024,2,2024-10-04 00:00:00,2024-12-17 00:00:00,74,7406.799999999999
Mombasa,2000,1,2000-04-17 00:00:00,2000-10-12 00:00:00,178,859.8000000000006
Mombasa,2001,1,2001-04-06 00:00:00,2001-08-28 00:00:00,144,2164.7000000000003
Mombasa,2002,1,2002-03-25 00:00:00,2003-01-16 00:00:00,297,2481.4000000000005
Mombasa,2003,1,2003-04-19 00:00:00,2003-11-18 00:00:00,213,1343.4
Mombasa,2004,1,2004-04-16 00:00:00,2004-09-12 00:00:00,149,1106.1999999999998
Mombasa,2004,2,2004-10-24 00:00:00,2004-12-26 00:00:00,63,111.60000000000004
Mombasa,2005,1,2005-04-09 00:00:00,2005-10-18 00:00:00,192,1087.2
Mombasa,2005,2,2005-10-31 00:00:00,2005-12-30 00:00:00,60,307.09999999999997
Mombasa,2006,1,2006-04-03 00:00:00,2007-02-02 00:00:00,305,241.1
Mombasa,2007,1,2007-04-09 00:00:00,2007-12-20 00:00:00,255,3129.2000000000007
Mombasa,2008,1,2008-04-22 00:00:00,2008-12-26 00:00:00,248,2762.5
Mombasa,2009,1,2009-05-08 00:00:00,2009-08-21 00:00:00,105,743.5000000000002
Mombasa,2009,2,2009-10-19 00:00:00,2009-12-29 00:00:00,71,885.6000000000001
Mombasa,2010,1,2010-04-18 00:00:00,2010-09-29 00:00:00,164,3143.2999999999993
Mombasa,2010,2,2010-11-02 00:00:00,2011-01-14 00:00:00,73,147.70000000000007
Mombasa,2011,1,2011-04-23 00:00:00,2011-09-06 00:00:00,136,943.8999999999999
Mombasa,2011,2,2011-10-11 00:00:00,2012-01-20 00:00:00,101,305.19999999999993
Mombasa,2012,1,2012-05-02 00:00:00,2013-01-01 12:00:00,244,2098.6000000000004
Mombasa,2013,1,2013-03-16 00:00:00,2013-12-11 00:00:00,270,2088.2
Mombasa,2014,1,2014-03-30 00:00:00,2014-12-21 00:00:00,266,2358.0
Mombasa,2015,1,2015-04-05 00:00:00,2016-01-01 00:00:00,271,3523.699999999999
Mombasa,2016,1,2016-04-07 00:00:00,2016-09-20 00:00:00,166,2573.3000000000006
Mombasa,2016,2,2016-11-16 00:00:00,2017-01-17 00:00:00,62,156.69999999999987
Mombasa,2017,1,2017-04-29 00:00:00,2018-01-16 00:00:00,262,2701.3999999999996
Mombasa,2018,1,2018-03-19 00:00:00,2018-12-31 00:00:00,287,5056.000000000001
Mombasa,2019,1,2019-05-14 00:00:00,2020-01-23 12:00:00,254,1706.2999999999986
Mombasa,2020,1,2020-03-31 00:00:00,2020-08-08 00:00:00,130,1835.5000000000002
Mombasa,2020,2,2020-10-11 12:00:00,2021-01-05 12:00:00,86,0.0
Mombasa,2021,1,2021-05-31 12:00:00,2021-08-27 12:00:00,88,441.6
Mombasa,2021,2,2021-11-20 00:00:00,2022-01-30 00:00:00,71,327.9000000000001
Mombasa,2022,1,2022-05-02 00:00:00,2022-08-04 00:00:00,94,0.0
Mombasa,2023,1,2023-04-22 00:00:00,2023-09-30 00:00:00,161,1348.8999999999994
Mombasa,2023,2,2023-11-04 00:00:00,2024-01-23 00:00:00,80,795.3999999999994
Mombasa,2024,1,2024-05-06 00:00:00,2024-11-23 00:00:00,201,519.7000000000004
Murang'A,2000,1,2000-04-12 00:00:00,2000-06-15 00:00:00,64,2931.3000000000006
Murang'A,2000,2,2000-10-05 00:00:00,2000-11-21 00:00:00,47,0.0
Murang'A,2001,1,2000-11-21 00:00:00,2001-07-07 12:00:00,228,16631.8
Murang'A,2001,4,2001-10-19 00:00:00,2002-02-10 12:00:00,114,6076.4
Murang'A,2002,1,2002-03-28 12:00:00,2002-07-05 12:00:00,99,10258.800000000001
Murang'A,2002,2,2002-10-17 12:00:00,2003-01-27 00:00:00,101,5821.800000000001
Murang'A,2003,1,2003-04-20 00:00:00,2003-07-29 12:00:00,100,11137.000000000004
Murang'A,2003,2,2003-10-31 12:00:00,2004-02-17 12:00:00,109,2154.2999999999993
Murang'A,2004,1,2004-04-13 00:00:00,2004-07-14 00:00:00,92,2361.2
Murang'A,2004,2,2004-10-28 00:00:00,2005-02-22 00:00:00,117,7606.599999999999
Murang'A,2005,1,2005-04-14 00:00:00,2005-07-01 00:00:00,78,12511.900000000001
Murang'A,2005,3,2005-10-12 00:00:00,2006-01-13 00:00:00,93,3842.7999999999997
Murang'A,2006,1,2006-03-19 00:00:00,2006-07-08 12:00:00,111,9935.199999999999
Murang'A,2006,2,2006-10-28 00:00:00,2007-02-01 00:00:00,96,8870.100000000006
Murang'A,2007,1,2007-04-16 12:00:00,2007-07-15 12:00:00,90,5341.0
Murang'A,2007,3,2007-10-08 00:00:00,2008-02-12 00:00:00,127,9840.900000000001
Murang'A,2008,1,2008-04-14 00:00:00,2008-07-13 12:00:00,90,4120.3
Murang'A,2008,3,2008-10-05 00:00:00,2009-01-23 00:00:00,110,13879.400000000001
Murang'A,2009,1,2009-04-14 00:00:00,2009-07-09 00:00:00,86,5244.299999999999
Murang'A,2009,2,2009-10-28 12:00:00,2010-02-26 00:00:00,120,3231.6000000000004
Murang'A,2010,1,2010-09-26 12:00:00,2011-01-30 12:00:00,126,7457.3
Murang'A,2011,1,2011-03-29 00:00:00,2011-07-06 00:00:00,99,4033.1999999999994
Murang'A,2011,3,2011-09-24 00:00:00,2012-02-26 00:00:00,155,39943.8
Murang'A,2012,1,2012-04-13 00:00:00,2012-07-11 00:00:00,89,25467.499999999993
Murang'A,2012,2,2012-10-28 00:00:00,2013-02-16 00:00:00,111,6093.600000000002
Murang'A,2013,1,2013-04-07 00:00:00,2013-07-08 00:00:00,92,6540.699999999999
Murang'A,2013,3,2013-08-29 00:00:00,2013-10-24 00:00:00,56,224.5
Murang'A,2013,2,2013-11-06 00:00:00,2014-02-10 00:00:00,96,4937.2
Murang'A,2014,1,2014-04-01 00:00:00,2014-07-12 00:00:00,102,2563.7000000000003
Murang'A,2014,3,2014-09-03 00:00:00,2015-02-03 00:00:00,153,21617.100000000006
Murang'A,2015,1,2015-04-03 00:00:00,2015-08-02 00:00:00,121,6448.800000000002
Murang'A,2015,2,2015-10-30 00:00:00,2016-03-15 00:00:00,137,17475.90000000001
Murang'A,2016,1,2016-04-28 00:00:00,2016-07-28 00:00:00,91,4722.499999999998
Murang'A,2016,2,2016-11-02 00:00:00,2017-01-19 00:00:00,78,8309.9
Murang'A,2017,1,2017-04-11 12:00:00,2017-07-04 00:00:00,83,8281.2
Murang'A,2017,2,2017-10-27 00:00:00,2018-01-12 12:00:00,77,6530.200000000002
Murang'A,2018,1,2018-03-17 00:00:00,2018-07-24 00:00:00,129,23195.299999999996
Murang'A,2018,2,2018-11-03 00:00:00,2019-01-25 00:00:00,83,5298.299999999999
Murang'A,2019,2,2019-04-21 00:00:00,2019-08-05 00:00:00,106,4100.0
Murang'A,2020,1,2020-10-07 00:00:00,2021-01-20 00:00:00,105,8770.8
Murang'A,2021,1,2021-04-04 12:00:00,2021-07-15 12:00:00,102,2100.7
Murang'A,2021,2,2021-11-06 00:00:00,2022-01-29 12:00:00,84,3362.3999999999987
Murang'A,2022,1,2022-04-03 00:00:00,2022-06-26 00:00:00,84,6330.7
Murang'A,2022,2,2022-11-07 00:00:00,2023-01-26 00:00:00,80,7272.3
Murang'A,2023,1,2023-03-30 00:00:00,2023-07-15 00:00:00,107,11445.899999999998
Murang'A,2023,2,2023-11-02 12:00:00,2024-02-12 00:00:00,101,1144.0000000000007
Murang'A,2024,1,2024-03-20 00:00:00,2024-07-29 00:00:00,131,15318.3
Murang'A,2024,2,2024-10-17 00:00:00,2024-12-18 00:00:00,62,9848.3
Nairobi,2000,1,2000-04-19 12:00:00,2000-07-17 00:00:00,88,119.39999999999998
Nairobi,2001,1,2000-12-06 00:00:00,2001-07-07 12:00:00,213,5709.400000000002
Nairobi,2001,2,2001-11-02 00:00:00,2002-01-13 00:00:00,72,1223.1999999999998
Nairobi,2002,1,2002-03-25 12:00:00,2002-07-06 00:00:00,102,2103.0
Nairobi,2002,2,2002-11-02 00:00:00,2003-02-06 00:00:00,96,2076.5000000000005
Nairobi,2003,1,2003-04-28 12:00:00,2003-07-28 00:00:00,90,2572.8999999999996
Nairobi,2003,2,2003-10-30 00:00:00,2003-12-20 00:00:00,51,659.5
Nairobi,2004,1,2004-03-10 12:00:00,2004-07-02 00:00:00,113,2740.9000000000015
Nairobi,2004,2,2004-11-03 12:00:00,2005-01-13 00:00:00,70,1497.6999999999994
Nairobi,2005,1,2005-04-09 12:00:00,2005-07-13 12:00:00,95,1608.7999999999997
Nairobi,2005,2,2005-10-25 00:00:00,2005-12-23 00:00:00,59,299.99999999999994
Nairobi,2006,1,2006-03-20 00:00:00,2006-07-06 12:00:00,108,3462.3000000000006
Nairobi,2006,2,2006-11-09 00:00:00,2007-03-14 12:00:00,125,5621.700000000003
Nairobi,2007,1,2007-04-07 00:00:00,2007-07-15 00:00:00,99,2662.2
Nairobi,2007,3,2007-11-05 00:00:00,2008-01-13 00:00:00,69,109.09999999999997
Nairobi,2008,1,2008-03-17 00:00:00,2008-06-10 00:00:00,85,1632.0
Nairobi,2008,2,2008-10-17 00:00:00,2008-12-13 00:00:00,57,1510.8999999999999
Nairobi,2009,1,2009-04-27 00:00:00,2009-07-10 00:00:00,74,799.6999999999998
Nairobi,2010,1,2009-12-26 12:00:00,2010-07-15 12:00:00,201,5467.400000000002
Nairobi,2010,2,2010-10-28 00:00:00,2010-12-26 00:00:00,59,844.8
Nairobi,2011,1,2011-03-09 12:00:00,2011-06-28 00:00:00,110,565.1999999999999
Nairobi,2011,2,2011-10-21 00:00:00,2012-01-11 00:00:00,82,2953.8
Nairobi,2012,1,2012-04-15 00:00:00,2012-08-10 12:00:00,117,5461.600000000003
Nairobi,2012,2,2012-11-03 00:00:00,2013-02-06 00:00:00,95,1069.3
Nairobi,2013,1,2013-03-27 00:00:00,2013-06-11 00:00:00,76,3863.8
Nairobi,2014,1,2013-11-29 12:00:00,2014-06-15 12:00:00,198,2052.5
Nairobi,2014,2,2014-10-11 12:00:00,2015-01-04 12:00:00,85,871.9000000000001
Nairobi,2015,1,2015-04-14 00:00:00,2015-07-28 12:00:00,105,2356.600000000001
Nairobi,2015,2,2015-11-03 00:00:00,2016-03-21 00:00:00,139,5533.9000000000015
Nairobi,2016,1,2016-05-01 00:00:00,2016-07-26 12:00:00,86,217.39999999999986
Nairobi,2016,2,2016-11-04 00:00:00,2017-01-07 12:00:00,64,933.6999999999998
Nairobi,2017,1,2017-04-12 12:00:00,2017-06-22 00:00:00,70,863.4999999999999
Nairobi,2017,2,2017-10-22 12:00:00,2017-12-30 12:00:00,69,797.7
Nairobi,2018,1,2018-03-15 00:00:00,2018-07-19 00:00:00,126,5776.2
Nairobi,2018,2,2018-11-14 00:00:00,2019-01-25 00:00:00,72,1302.1000000000001
Nairobi,2019,1,2019-05-03 12:00:00,2019-07-27 00:00:00,84,1708.2999999999993
Nairobi,2020,1,2019-10-31 00:00:00,2020-07-17 00:00:00,260,5855.399999999998
Nairobi,2020,2,2020-10-23 00:00:00,2021-01-04 00:00:00,73,1166.9999999999995
Nairobi,2021,1,2021-02-09 12:00:00,2021-07-12 00:00:00,152,2580.8
Nairobi,2021,2,2021-11-28 00:00:00,2021-12-05 12:00:00,7,0.0
Nairobi,2022,1,2021-12-05 12:00:00,2022-03-14 00:00:00,98,473.00000000000006
Nairobi,2022,2,2022-04-16 12:00:00,2022-07-05 12:00:00,80,210.19999999999996
Nairobi,2022,3,2022-11-08 00:00:00,2023-01-10 12:00:00,63,863.0999999999999
Nairobi,2023,1,2023-04-05 00:00:00,2023-07-07 12:00:00,93,1196.1999999999996
Nairobi,2023,2,2023-11-10 00:00:00,2024-01-21 00:00:00,72,0.0
Nairobi,2024,1,2024-01-21 00:00:00,2024-08-09 00:00:00,201,6334.6
Nairobi,2024,3,2024-10-02 00:00:00,2024-12-16 12:00:00,75,2769.9
Nakuru,2000,1,2000-06-24 00:00:00,2001-02-10 00:00:00,231,18741.000000000004
Nakuru,2001,1,2001-03-28 00:00:00,2001-09-22 00:00:00,178,13963.800000000001
Nakuru,2001,3,2001-10-13 12:00:00,2002-01-05 12:00:00,84,6035.099999999999
Nakuru,2002,1,2002-04-06 00:00:00,2002-08-15 00:00:00,131,9983.2
Nakuru,2002,2,2002-11-06 12:00:00,2003-02-02 00:00:00,87,5902.300000000001
Nakuru,2003,1,2003-04-20 00:00:00,2003-10-24 00:00:00,187,25896.600000000006
Nakuru,2003,3,2003-11-01 00:00:00,2004-01-09 00:00:00,69,116.60000000000001
Nakuru,2004,1,2004-04-03 00:00:00,2004-08-17 00:00:00,136,10679.7
Nakuru,2004,2,2004-10-11 00:00:00,2004-12-26 00:00:00,76,1792.8
Nakuru,2005,1,2005-04-11 00:00:00,2005-12-02 12:00:00,235,44777.4
Nakuru,2006,1,2006-03-27 00:00:00,2006-09-10 12:00:00,167,11522.499999999998
Nakuru,2006,2,2006-11-07 00:00:00,2006-11-28 00:00:00,21,0.0
Nakuru,2007,1,2006-11-28 00:00:00,2007-11-21 00:00:00,358,33254.70000000002
Nakuru,2008,1,2008-04-01 12:00:00,2008-12-18 00:00:00,260,15005.099999999999
Nakuru,2009,1,2009-04-28 00:00:00,2009-07-17 12:00:00,80,6665.399999999999
Nakuru,2009,2,2009-09-13 00:00:00,2009-12-15 12:00:00,93,0.0
Nakuru,2010,1,2009-12-15 12:00:00,2011-02-08 00:00:00,419,115501.20000000001
Nakuru,2011,1,2011-04-20 12:00:00,2012-01-14 00:00:00,268,90727.70000000001
Nakuru,2012,1,2012-04-20 00:00:00,2013-01-27 00:00:00,282,45152.00000000001
Nakuru,2013,1,2013-04-08 00:00:00,2014-01-30 12:00:00,297,114585.20000000001
Nakuru,2014,1,2014-04-26 00:00:00,2015-01-16 00:00:00,265,38480.299999999996
Nakuru,2015,1,2015-04-23 00:00:00,2015-09-04 00:00:00,134,10806.100000000002
Nakuru,2015,2,2015-11-02 00:00:00,2016-02-04 00:00:00,94,11753.5
Nakuru,2016,1,2016-05-12 00:00:00,2017-01-01 00:00:00,234,43230.60000000001
Nakuru,2017,1,2017-05-06 00:00:00,2017-12-24 00:00:00,232,38239.700000000004
Nakuru,2018,1,2018-03-20 00:00:00,2018-11-10 00:00:00,235,40791.600000000006
Nakuru,2019,1,2019-05-12 00:00:00,2020-03-21 00:00:00,314,32168.799999999992
Nakuru,2020,1,2020-05-15 00:00:00,2021-01-10 00:00:00,240,95073.6
Nakuru,2021,1,2021-04-20 00:00:00,2022-01-05 00:00:00,260,58862.80000000001
Nakuru,2022,1,2022-04-21 00:00:00,2023-01-12 00:00:00,266,125112.4
Nakuru,2023,1,2023-04-05 00:00:00,2023-08-15 00:00:00,132,11386.3
Nakuru,2023,2,2023-10-12 00:00:00,2024-01-27 00:00:00,107,4061.9
Nakuru,2024,1,2024-03-31 12:00:00,2024-12-18 00:00:00,261,77177.70000000001
Nandi,2000,1,2000-04-22 00:00:00,2001-01-31 00:00:00,284,34431.2
Nandi,2001,1,2001-04-13 00:00:00,2001-12-18 12:00:00,249,55488.699999999975
Nandi,2002,1,2002-04-03 00:00:00,2003-01-30 12:00:00,302,60957.0
Nandi,2003,1,2003-04-19 00:00:00,2004-01-10 12:00:00,266,52303.7
Nandi,2004,1,2004-04-03 00:00:00,2005-01-08 12:00:00,280,36959.99999999999
Nandi,2005,1,2005-04-01 00:00:00,2005-12-13 12:00:00,256,48055.40000000001
Nandi,2006,1,2006-03-21 00:00:00,2007-03-06 00:00:00,350,40700.0
Nandi,2007,1,2007-05-24 00:00:00,2007-11-23 00:00:00,183,16546.9
Nandi,2008,1,2008-04-08 00:00:00,2008-12-21 12:00:00,257,41952.7
Nandi,2009,1,2009-04-11 00:00:00,2009-12-31 00:00:00,264,14913.6
Nandi,2010,1,2010-04-16 00:00:00,2011-01-10 00:00:00,269,40553.5
Nandi,2011,1,2011-04-08 00:00:00,2012-01-16 00:00:00,283,84892.29999999997
Nandi,2012,1,2012-04-16 00:00:00,2013-02-26 00:00:00,316,69368.29999999999
Nandi,2013,1,2013-04-04 00:00:00,2014-01-10 00:00:00,281,48293.09999999999
Nandi,2014,1,2014-04-14 00:00:00,2015-01-12 00:00:00,273,43439.899999999994
Nandi,2015,1,2015-04-16 00:00:00,2016-01-28 12:00:00,287,32986.8
Nandi,2016,1,2016-05-14 00:00:00,2016-12-18 00:00:00,218,33301.6
Nandi,2017,1,2017-03-24 00:00:00,2017-12-21 12:00:00,272,36231.299999999996
Nandi,2018,1,2018-03-21 00:00:00,2019-01-19 00:00:00,304,68762.29999999997
Nandi,2019,1,2019-05-04 12:00:00,2020-03-29 00:00:00,329,78347.99999999999
Nandi,2020,1,2020-05-15 00:00:00,2021-01-13 12:00:00,243,70764.4
Nandi,2021,1,2021-04-10 00:00:00,2021-12-05 00:00:00,239,33346.799999999996
Nandi,2022,1,2022-04-10 00:00:00,2023-01-14 00:00:00,279,62967.59999999999
Nandi,2023,1,2023-04-07 00:00:00,2024-03-01 00:00:00,329,34652.600000000006
Nandi,2024,1,2024-06-09 00:00:00,2024-12-15 00:00:00,189,27615.199999999997
Narok,2000,1,2000-04-18 12:00:00,2000-07-26 00:00:00,98,789.2000000000002
Narok,2000,3,2000-10-02 00:00:00,2000-11-25 00:00:00,54,0.0
Narok,2001,1,2000-11-25 00:00:00,2001-07-19 00:00:00,236,116793.50000000004
Narok,2001,2,2001-10-08 00:00:00,2002-01-19 00:00:00,103,7574.0
Narok,2002,1,2002-01-27 00:00:00,2002-07-20 00:00:00,174,44166.60000000001
Narok,2002,3,2002-11-03 00:00:00,2002-11-21 00:00:00,18,0.0
Narok,2003,1,2002-11-21 00:00:00,2003-03-30 00:00:00,129,25296.5
Narok,2003,2,2003-04-21 00:00:00,2003-07-31 00:00:00,101,18610.6
Narok,2003,3,2003-09-06 00:00:00,2003-11-28 12:00:00,83,351.5
Narok,2004,1,2004-02-20 00:00:00,2004-06-27 00:00:00,128,42005.30000000001
Narok,2004,2,2004-10-01 00:00:00,2005-02-04 00:00:00,126,6922.499999999999
Narok,2005,1,2005-02-04 00:00:00,2005-08-05 00:00:00,182,57204.10000000002
Narok,2005,3,2005-09-20 12:00:00,2005-12-22 12:00:00,93,3745.8999999999987
Narok,2006,1,2006-03-13 00:00:00,2006-07-02 00:00:00,111,32602.100000000006
Narok,2006,2,2006-11-04 00:00:00,2006-11-21 00:00:00,17,0.0
Narok,2007,1,2006-11-21 00:00:00,2007-08-14 00:00:00,266,162066.19999999998
Narok,2007,3,2007-09-10 00:00:00,2008-01-11 00:00:00,123,1787.6999999999996
Narok,2008,1,2008-01-15 00:00:00,2008-06-10 00:00:00,147,34353.00000000001
Narok,2008,2,2008-10-06 00:00:00,2008-12-18 00:00:00,73,19320.3
Narok,2009,1,2009-04-07 00:00:00,2009-07-06 00:00:00,90,26697.899999999994
Narok,2009,2,2009-10-18 00:00:00,2009-12-19 00:00:00,62,0.0
Narok,2010,1,2009-12-19 00:00:00,2010-07-13 00:00:00,206,79631.40000000001
Narok,2010,2,2010-09-27 00:00:00,2011-01-31 00:00:00,126,20223.0
Narok,2011,1,2011-03-04 00:00:00,2011-06-25 00:00:00,113,20992.899999999998
Narok,2011,2,2011-10-20 00:00:00,2012-01-16 00:00:00,88,32293.4
Narok,2012,1,2012-04-03 00:00:00,2012-07-19 00:00:00,107,42981.9
Narok,2012,2,2012-10-28 00:00:00,2012-12-30 00:00:00,63,0.0
Narok,2013,1,2012-12-30 00:00:00,2013-08-07 00:00:00,220,138356.00000000003
Narok,2013,3,2013-10-04 12:00:00,2013-12-12 00:00:00,68,0.0
Narok,2014,1,2013-12-12 00:00:00,2014-06-18 00:00:00,188,33842.100000000006
Narok,2014,2,2014-09-24 00:00:00,2015-01-22 12:00:00,120,14288.700000000003
Narok,2015,1,2015-04-09 00:00:00,2015-07-20 12:00:00,102,38485.0
Narok,2015,2,2015-10-28 00:00:00,2015-12-18 00:00:00,51,0.0
Narok,2016,1,2015-12-18 00:00:00,2016-07-10 00:00:00,205,31471.199999999997
Narok,2016,2,2016-10-07 00:00:00,2017-01-06 12:00:00,91,7687.8
Narok,2017,1,2017-03-17 00:00:00,2017-06-27 00:00:00,102,10702.3
Narok,2017,2,2017-09-23 12:00:00,2018-01-19 00:00:00,117,4057.3
Narok,2018,1,2018-03-02 00:00:00,2018-07-24 00:00:00,144,86679.20000000003
Narok,2018,2,2018-11-25 00:00:00,2018-12-09 00:00:00,14,0.0
Narok,2019,1,2018-12-09 00:00:00,2019-07-28 00:00:00,231,77630.20000000001
Narok,2019,3,2019-10-08 12:00:00,2019-11-18 00:00:00,40,0.0
Narok,2020,1,2019-11-18 00:00:00,2020-07-21 00:00:00,246,108059.09999999999
Narok,2020,2,2020-10-11 00:00:00,2020-12-28 12:00:00,78,1651.1999999999998
Narok,2021,1,2020-12-28 12:00:00,2021-07-16 12:00:00,200,44842.4
Narok,2021,2,2021-09-22 00:00:00,2021-12-21 12:00:00,90,2426.4
Narok,2022,1,2022-01-21 00:00:00,2022-07-06 00:00:00,166,77907.7
Narok,2022,2,2022-10-07 00:00:00,2023-01-16 00:00:00,101,14706.9
Narok,2023,1,2023-03-20 00:00:00,2023-07-08 00:00:00,110,40469.00000000001
Narok,2024,1,2023-11-23 00:00:00,2024-08-08 00:00:00,259,124588.19999999998
Narok,2024,2,2024-10-19 00:00:00,2024-12-19 00:00:00,61,41196.399999999994
Nyamira,2000,1,2000-04-04 00:00:00,2000-07-20 12:00:00,107,3241.499999999999
Nyamira,2000,2,2000-10-01 00:00:00,2001-01-17 00:00:00,108,1558.5
Nyamira,2001,1,2001-03-31 00:00:00,2001-06-29 12:00:00,90,3839.1999999999994
Nyamira,2001,2,2001-09-17 00:00:00,2001-12-15 00:00:00,89,4327.1
Nyamira,2002,1,2002-03-15 12:00:00,2002-06-23 00:00:00,99,2617.9000000000005
Nyamira,2002,2,2002-10-13 00:00:00,2003-01-20 00:00:00,99,2553.2000000000003
Nyamira,2003,1,2003-04-05 00:00:00,2003-07-17 00:00:00,103,3649.8
Nyamira,2003,2,2003-09-20 12:00:00,2003-12-13 00:00:00,83,1137.2
Nyamira,2004,1,2004-03-04 00:00:00,2004-06-17 00:00:00,105,3516.0000000000005
Nyamira,2004,2,2004-09-03 12:00:00,2005-01-03 00:00:00,121,3006.5
Nyamira,2005,1,2005-03-31 00:00:00,2005-12-03 00:00:00,247,13294.800000000001
Nyamira,2006,1,2006-03-12 00:00:00,2006-08-19 12:00:00,160,6796.400000000001
Nyamira,2006,2,2006-10-30 00:00:00,2007-01-10 12:00:00,72,3467.9000000000005
Nyamira,2007,1,2007-05-03 00:00:00,2008-01-04 12:00:00,246,10988.500000000004
Nyamira,2008,1,2008-03-25 00:00:00,2008-08-08 00:00:00,136,4846.9
Nyamira,2008,2,2008-09-11 00:00:00,2008-12-13 00:00:00,93,1789.9
Nyamira,2009,1,2009-03-19 00:00:00,2009-07-01 00:00:00,104,2539.3000000000006
Nyamira,2009,2,2009-09-08 12:00:00,2010-01-08 00:00:00,121,3092.2999999999997
Nyamira,2010,1,2010-03-04 00:00:00,2010-06-19 12:00:00,107,4653.2
Nyamira,2010,2,2010-09-01 12:00:00,2010-12-20 00:00:00,109,1076.0000000000002
Nyamira,2011,1,2011-03-25 00:00:00,2011-09-10 00:00:00,169,4691.599999999999
Nyamira,2011,2,2011-09-13 00:00:00,2012-01-01 12:00:00,110,1697.9
Nyamira,2012,1,2012-04-02 00:00:00,2012-09-05 00:00:00,156,11767.199999999999
Nyamira,2012,2,2012-09-29 00:00:00,2013-01-02 00:00:00,95,2225.6999999999994
Nyamira,2013,1,2013-03-19 00:00:00,2013-06-01 12:00:00,74,4051.3999999999996
Nyamira,2013,2,2013-08-28 12:00:00,2014-01-14 00:00:00,138,3226.600000000001
Nyamira,2014,1,2014-05-02 00:00:00,2015-01-10 00:00:00,253,17684.8
Nyamira,2015,1,2015-04-10 00:00:00,2015-09-06 00:00:00,149,11832.9
Nyamira,2015,2,2015-10-24 12:00:00,2016-01-24 12:00:00,92,4036.4
Nyamira,2016,1,2016-04-18 00:00:00,2016-07-26 00:00:00,99,881.6999999999998
Nyamira,2016,2,2016-09-20 00:00:00,2016-12-16 00:00:00,87,1480.2000000000003
Nyamira,2017,1,2017-03-01 12:00:00,2017-12-19 00:00:00,292,5093.900000000001
Nyamira,2018,1,2018-03-18 00:00:00,2018-08-05 12:00:00,140,9940.100000000002
Nyamira,2018,2,2018-10-20 00:00:00,2019-01-15 00:00:00,87,1881.0
Nyamira,2019,1,2019-04-15 00:00:00,2019-08-21 00:00:00,128,3900.2000000000007
Nyamira,2019,2,2019-09-26 00:00:00,2020-01-15 00:00:00,111,1080.1999999999998
Nyamira,2020,1,2020-03-21 00:00:00,2020-06-22 00:00:00,93,3892.600000000001
Nyamira,2020,2,2020-09-25 12:00:00,2021-01-14 00:00:00,110,3592.7000000000007
Nyamira,2021,1,2021-03-31 12:00:00,2021-06-22 00:00:00,82,2818.6000000000004
Nyamira,2021,2,2021-08-29 12:00:00,2022-01-07 00:00:00,130,1658.4999999999998
Nyamira,2022,1,2022-03-31 00:00:00,2022-06-17 00:00:00,78,2869.6
Nyamira,2022,2,2022-09-29 12:00:00,2023-01-17 00:00:00,109,10146.5
Nyamira,2023,1,2023-03-18 00:00:00,2023-08-05 00:00:00,140,6648.3
Nyamira,2023,2,2023-09-29 00:00:00,2024-02-01 00:00:00,125,2229.0
Nyamira,2024,1,2024-03-27 00:00:00,2024-07-24 00:00:00,119,3917.100000000001
Nyamira,2024,2,2024-09-19 12:00:00,2024-12-10 00:00:00,81,2600.6000000000004
Nyandarua,2000,1,2000-06-19 00:00:00,2001-01-18 00:00:00,213,4087.7
